assessmentId,internalTaxonId,scientificName,redlistCategory,yearPublished,assessmentDate,populationTrend,systems,realm,scopes
2058297,192227,Naja mandalayensis,Vulnerable,2012,2011-08-31 00:00:00 UTC,Decreasing,Terrestrial,Indomalayan,Global
2065921,192286,Conus lugubris,Critically Endangered,2012,2011-07-08 00:00:00 UTC,Decreasing,Marine,Afrotropical,Global
2078486,192350,Conus decoratus,Vulnerable,2012,2011-10-27 00:00:00 UTC,Decreasing,Marine,Afrotropical,Global
2088649,192403,Conus cuneolus,Endangered,2012,2011-10-26 00:00:00 UTC,Decreasing,Marine,Afrotropical,Global
2095334,192438,Conus felitae,Vulnerable,2012,2011-10-27 00:00:00 UTC,Stable,Marine,Afrotropical,Global
2102864,192487,Conus echinophilus,Endangered,2012,2011-10-27 00:00:00 UTC,Decreasing,Marine,Afrotropical,Global
2103507,192492,Conus xicoi,Vulnerable,2012,2011-10-28 00:00:00 UTC,Stable,Marine,Afrotropical,Global
2108758,192522,Conus bruguieresi,Endangered,2012,2011-10-27 00:00:00 UTC,Decreasing,Marine,Afrotropical,Global
2110172,192530,Conus teodorae,Vulnerable,2012,2011-10-29 00:00:00 UTC,Stable,Marine,Afrotropical,Global
2112140,192541,Conus immelmani,Vulnerable,2013,2011-10-28 00:00:00 UTC,Decreasing,Marine,,Global
2112534,192544,Conus crotchii,Endangered,2012,2011-10-27 00:00:00 UTC,Stable,Marine,Afrotropical,Global
2114619,192556,Conus belairensis,Endangered,2012,2011-10-27 00:00:00 UTC,Decreasing,Marine,Afrotropical,Global
2118657,192572,Conus fontonae,Vulnerable,2012,2011-10-26 00:00:00 UTC,Stable,Marine,Afrotropical,Global
2125392,192602,Conus salreiensis,Critically Endangered,2012,2011-07-10 00:00:00 UTC,Decreasing,Marine,Afrotropical,Global
2130318,192626,Conus mordeirae,Critically Endangered,2012,2011-10-26 00:00:00 UTC,Decreasing,Marine,Afrotropical,Global
2141446,192687,Conus cloveri,Endangered,2012,2011-10-27 00:00:00 UTC,Stable,Marine,Afrotropical,Global
2146547,192709,Conus hybridus,Endangered,2012,2011-07-07 00:00:00 UTC,Decreasing,Marine,Afrotropical,Global
2154590,192744,Conus ateralbus,Endangered,2012,2011-10-26 00:00:00 UTC,Stable,Marine,Afrotropical,Global
2161145,192785,Conus regonae,Vulnerable,2012,2011-07-10 00:00:00 UTC,Stable,Marine,Afrotropical,Global
2174430,192852,Conus ardisiaceus,Vulnerable,2013,2011-10-26 00:00:00 UTC,Decreasing,Marine,,Global
2179696,192893,Herichthys bartoni,Endangered,2019,2019-02-05 00:00:00 UTC,Decreasing,Freshwater (=Inland waters),Nearctic,Global
2179729,192897,Herichthys labridens,Endangered,2019,2018-10-18 00:00:00 UTC,Decreasing,Freshwater (=Inland waters),Nearctic,Global
2179736,192898,Herichthys tamasopoensis,Vulnerable,2019,2018-08-16 00:00:00 UTC,Stable,Freshwater (=Inland waters),Neotropical,Global
2180016,192931,Leptobrachella applebyi,Endangered,2015,2014-01-28 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters),Indomalayan,Global
2180601,192946,Etheostoma lugoi,Critically Endangered,2019,2018-03-09 00:00:00 UTC,Decreasing,Freshwater (=Inland waters),Nearctic,Global
2194475,193095,Sicyopterus eudentatus,Endangered,2012,2011-08-30 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)|Marine,Oceanian,Global
2204120,19316,Rasbora tawarensis,Critically Endangered,2019,2019-01-28 00:00:00 UTC,Decreasing,Freshwater (=Inland waters),Indomalayan,Global
2246312,193605,Takifugu chinensis,Critically Endangered,2014,2011-06-10 00:00:00 UTC,Decreasing,Marine,,Global
2262650,193700,Balistes punctatus,Vulnerable,2015,2011-06-16 00:00:00 UTC,Decreasing,Marine,,Global
2295871,194065,Cryptelytrops rubeus,Vulnerable,2012,2011-09-01 00:00:00 UTC,Decreasing,Terrestrial,Indomalayan,Global
2310398,194299,Albula glossodonta,Vulnerable,2012,2011-03-29 00:00:00 UTC,Decreasing,Marine|Marine,,Global
2365291,19488,Rhincodon typus,Endangered,2016,2016-03-18 00:00:00 UTC,Decreasing,Marine,Afrotropical|Australasian|Indomalayan|Nearctic|Neotropical|Oceanian|Palearctic,Global
2372949,195011,Eleutherodactylus notidodes,Endangered,2013,2012-04-25 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global
2376696,195289,Pseudophilotes sinaicus,Critically Endangered,2012,2010-11-09 00:00:00 UTC,Decreasing,Terrestrial,Palearctic,Global
2388966,195577,Placostylus graeffei,Endangered,2012,2011-08-26 00:00:00 UTC,Decreasing,Terrestrial,Oceanian,Global
2389403,195579,Placostylus hoyti,Endangered,2012,2011-08-25 00:00:00 UTC,Decreasing,Terrestrial,Oceanian,Global
2389817,195581,Placostylus malleatus,Vulnerable,2012,2011-09-01 00:00:00 UTC,Decreasing,Terrestrial,Oceanian,Global
2392985,195606,Trochomorpha accurata,Vulnerable,2012,2011-08-01 00:00:00 UTC,Stable,Terrestrial,Oceanian,Global
2442723,196124,Conothele truncicola,Critically Endangered,2014,2012-11-01 00:00:00 UTC,Decreasing,Terrestrial,Afrotropical,Global
2443234,196267,Sadies trifasciata,Endangered,2014,2012-11-01 00:00:00 UTC,Decreasing,Terrestrial,Afrotropical,Global
2445367,196320,Galaxias neocaledonicus,Endangered,2012,2011-08-23 00:00:00 UTC,Decreasing,Freshwater (=Inland waters),Oceanian,Global
2445486,196322,Akihito futuna,Critically Endangered,2012,2011-08-23 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)|Marine,Oceanian,Global
2450435,196370,Sicyopterus sarasini,Endangered,2012,2011-08-30 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)|Marine,Oceanian,Global
2451063,196377,Smilosicyopus sasali,Endangered,2012,2011-09-13 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)|Marine,Oceanian,Global
2453080,196395,Stiphodon discotorquatus,Critically Endangered,2012,2011-08-29 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)|Marine,Oceanian,Global
2458707,196466,Argyrodella pusillus,Vulnerable,2014,2012-11-01 00:00:00 UTC,Stable,Terrestrial,Afrotropical,Global
2460868,196568,Loveridgelaps elapoides,Vulnerable,2013,2011-12-15 00:00:00 UTC,Decreasing,Terrestrial,Australasian,Global
2461873,196575,Lepidodactylus euaensis,Critically Endangered,2013,2011-09-14 00:00:00 UTC,Stable,Terrestrial,Oceanian,Global
2464706,196600,Emoia campbelli,Endangered,2013,2011-09-12 00:00:00 UTC,Decreasing,Terrestrial,Oceanian,Global
2465089,196603,Emoia erronan,Vulnerable,2013,2011-09-13 00:00:00 UTC,Stable,Terrestrial,Australasian,Global
2466062,196610,Emoia mokosariniveikau,Endangered,2013,2011-09-13 00:00:00 UTC,Decreasing,Terrestrial,Oceanian,Global
2466441,196613,Emoia parkeri,Vulnerable,2013,2011-09-16 00:00:00 UTC,Decreasing,Terrestrial,Oceanian,Global
2466572,196614,Emoia ponapea,Endangered,2012,2011-09-16 00:00:00 UTC,Decreasing,Terrestrial,Oceanian,Global
2467000,196618,Emoia samoensis,Endangered,2013,2011-09-14 00:00:00 UTC,Decreasing,Terrestrial,Oceanian,Global
2467313,196621,Emoia slevini,Critically Endangered,2013,2011-09-13 00:00:00 UTC,Decreasing,Terrestrial,Oceanian,Global
2467661,196624,Emoia trossula,Endangered,2013,2011-09-12 00:00:00 UTC,Decreasing,Terrestrial,Oceanian,Global
2468178,196628,Leiolopisma alazon,Critically Endangered,2013,2011-09-13 00:00:00 UTC,Decreasing,Terrestrial,Oceanian,Global
2475474,196738,Pterozonium tropiphorum,Endangered,2014,2012-11-01 00:00:00 UTC,Decreasing,Terrestrial,Afrotropical,Global
2475610,196745,Ariadna ustulata,Critically Endangered,2014,2012-12-01 00:00:00 UTC,Decreasing,Terrestrial,Afrotropical,Global
2481333,197286,Galaxias anomalus,Critically Endangered,2014,2014-08-04 00:00:00 UTC,Decreasing,Freshwater (=Inland waters),Australasian,Global
2481502,197290,Galaxias depressiceps,Vulnerable,2014,2014-07-30 00:00:00 UTC,Decreasing,Freshwater (=Inland waters),Australasian,Global
2481541,197291,Galaxias divergens,Endangered,2014,2014-07-30 00:00:00 UTC,Decreasing,Freshwater (=Inland waters),Australasian,Global
2481584,197292,Galaxias eldoni,Critically Endangered,2014,2014-08-05 00:00:00 UTC,Decreasing,Freshwater (=Inland waters),Australasian,Global
2481634,197293,Galaxias gollumoides,Critically Endangered,2014,2014-08-04 00:00:00 UTC,Decreasing,Freshwater (=Inland waters),Australasian,Global
2481677,197294,Galaxias macronasus,Critically Endangered,2014,2014-08-05 00:00:00 UTC,Decreasing,Freshwater (=Inland waters),Australasian,Global
2481758,197297,Galaxias prognathus,Critically Endangered,2014,2014-08-06 00:00:00 UTC,Decreasing,Freshwater (=Inland waters),Australasian,Global
2481802,197298,Galaxias pullus,Critically Endangered,2014,2014-08-05 00:00:00 UTC,Decreasing,Freshwater (=Inland waters),Australasian,Global
2481887,197300,Neochanna heleios,Critically Endangered,2014,2014-07-16 00:00:00 UTC,Decreasing,Freshwater (=Inland waters),Australasian,Global
2482164,197321,Gobiomorphus hubbsi,Vulnerable,2014,2014-08-12 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)|Marine,Australasian,Global
2482366,197330,Cheimarrichthys fosteri,Vulnerable,2014,2014-08-13 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)|Marine,Australasian,Global
2494347,197649,Caridina pseudodenticulata,Vulnerable,2013,2011-11-24 00:00:00 UTC,Decreasing,Freshwater (=Inland waters),Indomalayan,Global
2503622,197879,Macrobrachium hirtimanus,Endangered,2013,2013-01-19 00:00:00 UTC,Decreasing,Freshwater (=Inland waters),Afrotropical,Global
2511912,198101,Macrobrachium tuxtlaense,Vulnerable,2013,2012-07-22 00:00:00 UTC,Stable,Freshwater (=Inland waters),Neotropical,Global
2512342,198114,Caridina breviata,Vulnerable,2013,2013-01-24 00:00:00 UTC,Stable,Freshwater (=Inland waters),Indomalayan,Global
2515715,198205,Macrobrachium acanthochirus,Vulnerable,2013,2012-04-23 00:00:00 UTC,Decreasing,Freshwater (=Inland waters),Neotropical,Global
2518939,198285,Caridina maculata,Endangered,2013,2011-11-20 00:00:00 UTC,Decreasing,Freshwater (=Inland waters),Indomalayan,Global
2535872,198797,Ouagapia ratusukuni,Critically Endangered,2012,2011-07-29 00:00:00 UTC,Decreasing,Terrestrial,Oceanian,Global
2536089,19879,Samoana abbreviata,Critically Endangered,2012,2011-09-13 00:00:00 UTC,Decreasing,Terrestrial,Oceanian,Global
2540037,198836,Catapyrgus sororius,Vulnerable,2013,2011-07-27 00:00:00 UTC,Stable,Freshwater (=Inland waters),Australasian,Global
