assessmentId,internalTaxonId,scientificName,redlistCategory,yearPublished,assessmentDate,populationTrend,systems
1972124,191178,Chirostoma mezquital,Endangered,2019,2018-10-02 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
1972211,191181,Chirostoma patzcuaro,Critically Endangered,2019,2018-02-23 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
1972380,191187,Chirostoma riojai,Critically Endangered,2019,2018-06-27 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
1972387,191188,Chirostoma sphyraena,Endangered,2019,2018-09-28 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
1974238,191245,Moxostoma mascotae,Vulnerable,2019,2018-11-01 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
1974336,191247,Algansea amecae,Endangered,2019,2018-03-05 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
1974343,191248,Algansea aphanea,Endangered,2019,2018-10-16 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
1974357,191250,Algansea barbata,Critically Endangered,2019,2018-12-05 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
1974364,191251,Algansea lacustris,Critically Endangered,2019,2018-06-12 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
1974378,191253,Algansea popoche,Endangered,2019,2018-04-24 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
1974807,191274,Notropis calabazas,Critically Endangered,2019,2018-03-01 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
1974814,191275,Notropis calientis,Critically Endangered,2019,2018-03-01 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
1975226,191286,Notropis grandis,Endangered,2019,2018-03-05 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
1975233,191287,Notropis marhabatiensis,Critically Endangered,2019,2018-03-02 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
1975303,191297,Yuriria alta,Endangered,2019,2018-08-22 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
1975310,191298,Yuriria amatlana,Endangered,2019,2018-03-05 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
1975317,191299,Yuriria chapalae,Endangered,2019,2018-04-13 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
1975683,191313,Fundulus philpisteri,Critically Endangered,2019,2018-03-09 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
1977341,191369,Allodontichthys hubbsi,Endangered,2019,2018-03-07 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
1977348,191370,Allodontichthys polylepis,Critically Endangered,2019,2018-04-17 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
1977355,191371,Allodontichthys tamazulae,Vulnerable,2019,2018-03-07 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
1977362,191372,Allodontichthys zonistius,Vulnerable,2019,2018-03-07 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
1987445,191525,Brotia laodelectata,Vulnerable,2012,2010-10-27 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
1998108,191692,Alloophorus robustus,Vulnerable,2019,2018-04-17 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
1998425,191695,Allotoca dugesii,Endangered,2019,2018-03-07 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
1998439,191697,Allotoca meeki,Critically Endangered,2019,2018-03-08 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
1998446,191698,Neoophorus regalis,Critically Endangered,2019,2018-03-08 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
1998453,191699,Allotoca zacapuensis,Critically Endangered,2019,2018-03-08 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
1998460,191700,Chapalichthys encaustus,Vulnerable,2019,2018-03-08 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
1999656,191705,Chapalichthys pardalis,Critically Endangered,2019,2018-03-08 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
2000012,191713,Neotoca bilineata,Endangered,2019,2018-03-07 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
2000019,191714,Skiffia lermae,Endangered,2019,2018-03-13 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
2000026,191715,Skiffia multipunctata,Endangered,2019,2018-03-14 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
2000033,191716,Xenotaenia resolanae,Vulnerable,2019,2018-03-14 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
2000040,191717,Xenotoca eiseni,Endangered,2019,2018-03-14 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
2000047,191718,Xenotoca melanosoma,Endangered,2019,2018-03-14 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
2000061,191720,Zoogoneticus quitzeoensis,Endangered,2019,2018-03-15 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
2002448,191755,Poecilia velifera,Vulnerable,2019,2018-03-12 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
2002876,191775,Xiphophorus andersi,Endangered,2019,2018-03-27 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
2006883,191825,Gobiesox juniperoserrai,Critically Endangered,2019,2018-03-01 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
2026259,192001,Cryptelytrops honsonensis,Vulnerable,2012,2011-09-01 00:00:00 UTC,Stable,Terrestrial
2031924,192040,Elaphe moellendorffi,Vulnerable,2012,2011-08-30 00:00:00 UTC,Decreasing,Terrestrial
2040894,192109,Naja atra,Vulnerable,2014,2011-08-30 00:00:00 UTC,Decreasing,Terrestrial
2041362,192112,Thermophis zhaoermii,Endangered,2014,2011-08-30 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters)
2044734,192132,Euprepiophis perlacea,Endangered,2012,2011-08-29 00:00:00 UTC,Decreasing,Terrestrial
2046130,192140,Protobothrops mangshanensis,Endangered,2012,2011-08-31 00:00:00 UTC,Decreasing,Terrestrial
2054340,192198,Calamaria prakkei,Critically Endangered,2012,2011-08-30 00:00:00 UTC,Decreasing,Terrestrial
2058297,192227,Naja mandalayensis,Vulnerable,2012,2011-08-31 00:00:00 UTC,Decreasing,Terrestrial
2065921,192286,Conus lugubris,Critically Endangered,2012,2011-07-08 00:00:00 UTC,Decreasing,Marine
2078486,192350,Conus decoratus,Vulnerable,2012,2011-10-27 00:00:00 UTC,Decreasing,Marine
2088649,192403,Conus cuneolus,Endangered,2012,2011-10-26 00:00:00 UTC,Decreasing,Marine
2095334,192438,Conus felitae,Vulnerable,2012,2011-10-27 00:00:00 UTC,Stable,Marine
2102864,192487,Conus echinophilus,Endangered,2012,2011-10-27 00:00:00 UTC,Decreasing,Marine
2103507,192492,Conus xicoi,Vulnerable,2012,2011-10-28 00:00:00 UTC,Stable,Marine
2108758,192522,Conus bruguieresi,Endangered,2012,2011-10-27 00:00:00 UTC,Decreasing,Marine
2110172,192530,Conus teodorae,Vulnerable,2012,2011-10-29 00:00:00 UTC,Stable,Marine
2112140,192541,Conus immelmani,Vulnerable,2013,2011-10-28 00:00:00 UTC,Decreasing,Marine
2112534,192544,Conus crotchii,Endangered,2012,2011-10-27 00:00:00 UTC,Stable,Marine
2114619,192556,Conus belairensis,Endangered,2012,2011-10-27 00:00:00 UTC,Decreasing,Marine
2118657,192572,Conus fontonae,Vulnerable,2012,2011-10-26 00:00:00 UTC,Stable,Marine
2125392,192602,Conus salreiensis,Critically Endangered,2012,2011-07-10 00:00:00 UTC,Decreasing,Marine
2130318,192626,Conus mordeirae,Critically Endangered,2012,2011-10-26 00:00:00 UTC,Decreasing,Marine
2141446,192687,Conus cloveri,Endangered,2012,2011-10-27 00:00:00 UTC,Stable,Marine
2146547,192709,Conus hybridus,Endangered,2012,2011-07-07 00:00:00 UTC,Decreasing,Marine
2154590,192744,Conus ateralbus,Endangered,2012,2011-10-26 00:00:00 UTC,Stable,Marine
2161145,192785,Conus regonae,Vulnerable,2012,2011-07-10 00:00:00 UTC,Stable,Marine
2174430,192852,Conus ardisiaceus,Vulnerable,2013,2011-10-26 00:00:00 UTC,Decreasing,Marine
2179696,192893,Herichthys bartoni,Endangered,2019,2019-02-05 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
2179729,192897,Herichthys labridens,Endangered,2019,2018-10-18 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
2179736,192898,Herichthys tamasopoensis,Vulnerable,2019,2018-08-16 00:00:00 UTC,Stable,Freshwater (=Inland waters)
2180016,192931,Leptobrachella applebyi,Endangered,2015,2014-01-28 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters)
2180601,192946,Etheostoma lugoi,Critically Endangered,2019,2018-03-09 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
2194475,193095,Sicyopterus eudentatus,Endangered,2012,2011-08-30 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)|Marine
2204120,19316,Rasbora tawarensis,Critically Endangered,2019,2019-01-28 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
2246312,193605,Takifugu chinensis,Critically Endangered,2014,2011-06-10 00:00:00 UTC,Decreasing,Marine
2262650,193700,Balistes punctatus,Vulnerable,2015,2011-06-16 00:00:00 UTC,Decreasing,Marine
2295871,194065,Cryptelytrops rubeus,Vulnerable,2012,2011-09-01 00:00:00 UTC,Decreasing,Terrestrial
2310398,194299,Albula glossodonta,Vulnerable,2012,2011-03-29 00:00:00 UTC,Decreasing,Marine|Marine
2365291,19488,Rhincodon typus,Endangered,2016,2016-03-18 00:00:00 UTC,Decreasing,Marine
2372949,195011,Eleutherodactylus notidodes,Endangered,2013,2012-04-25 00:00:00 UTC,Decreasing,Terrestrial
2376696,195289,Pseudophilotes sinaicus,Critically Endangered,2012,2010-11-09 00:00:00 UTC,Decreasing,Terrestrial
2388966,195577,Placostylus graeffei,Endangered,2012,2011-08-26 00:00:00 UTC,Decreasing,Terrestrial
2389403,195579,Placostylus hoyti,Endangered,2012,2011-08-25 00:00:00 UTC,Decreasing,Terrestrial
2389817,195581,Placostylus malleatus,Vulnerable,2012,2011-09-01 00:00:00 UTC,Decreasing,Terrestrial
2392985,195606,Trochomorpha accurata,Vulnerable,2012,2011-08-01 00:00:00 UTC,Stable,Terrestrial
2442723,196124,Conothele truncicola,Critically Endangered,2014,2012-11-01 00:00:00 UTC,Decreasing,Terrestrial
2443234,196267,Sadies trifasciata,Endangered,2014,2012-11-01 00:00:00 UTC,Decreasing,Terrestrial
2445367,196320,Galaxias neocaledonicus,Endangered,2012,2011-08-23 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
2445486,196322,Akihito futuna,Critically Endangered,2012,2011-08-23 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)|Marine
2450435,196370,Sicyopterus sarasini,Endangered,2012,2011-08-30 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)|Marine
2451063,196377,Smilosicyopus sasali,Endangered,2012,2011-09-13 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)|Marine
2453080,196395,Stiphodon discotorquatus,Critically Endangered,2012,2011-08-29 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)|Marine
2458707,196466,Argyrodella pusillus,Vulnerable,2014,2012-11-01 00:00:00 UTC,Stable,Terrestrial
2460868,196568,Loveridgelaps elapoides,Vulnerable,2013,2011-12-15 00:00:00 UTC,Decreasing,Terrestrial
2461873,196575,Lepidodactylus euaensis,Critically Endangered,2013,2011-09-14 00:00:00 UTC,Stable,Terrestrial
2464706,196600,Emoia campbelli,Endangered,2013,2011-09-12 00:00:00 UTC,Decreasing,Terrestrial
2465089,196603,Emoia erronan,Vulnerable,2013,2011-09-13 00:00:00 UTC,Stable,Terrestrial
2466062,196610,Emoia mokosariniveikau,Endangered,2013,2011-09-13 00:00:00 UTC,Decreasing,Terrestrial
2466441,196613,Emoia parkeri,Vulnerable,2013,2011-09-16 00:00:00 UTC,Decreasing,Terrestrial
2466572,196614,Emoia ponapea,Endangered,2012,2011-09-16 00:00:00 UTC,Decreasing,Terrestrial
2467000,196618,Emoia samoensis,Endangered,2013,2011-09-14 00:00:00 UTC,Decreasing,Terrestrial
2467313,196621,Emoia slevini,Critically Endangered,2013,2011-09-13 00:00:00 UTC,Decreasing,Terrestrial
2467661,196624,Emoia trossula,Endangered,2013,2011-09-12 00:00:00 UTC,Decreasing,Terrestrial
2468178,196628,Leiolopisma alazon,Critically Endangered,2013,2011-09-13 00:00:00 UTC,Decreasing,Terrestrial
2475474,196738,Pterozonium tropiphorum,Endangered,2014,2012-11-01 00:00:00 UTC,Decreasing,Terrestrial
2475610,196745,Ariadna ustulata,Critically Endangered,2014,2012-12-01 00:00:00 UTC,Decreasing,Terrestrial
2481333,197286,Galaxias anomalus,Critically Endangered,2014,2014-08-04 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
2481502,197290,Galaxias depressiceps,Vulnerable,2014,2014-07-30 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
2481541,197291,Galaxias divergens,Endangered,2014,2014-07-30 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
2481584,197292,Galaxias eldoni,Critically Endangered,2014,2014-08-05 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
2481634,197293,Galaxias gollumoides,Critically Endangered,2014,2014-08-04 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
2481677,197294,Galaxias macronasus,Critically Endangered,2014,2014-08-05 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
2481758,197297,Galaxias prognathus,Critically Endangered,2014,2014-08-06 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
2481802,197298,Galaxias pullus,Critically Endangered,2014,2014-08-05 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
2481887,197300,Neochanna heleios,Critically Endangered,2014,2014-07-16 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
2482164,197321,Gobiomorphus hubbsi,Vulnerable,2014,2014-08-12 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)|Marine
2482366,197330,Cheimarrichthys fosteri,Vulnerable,2014,2014-08-13 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)|Marine
2494347,197649,Caridina pseudodenticulata,Vulnerable,2013,2011-11-24 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
2503622,197879,Macrobrachium hirtimanus,Endangered,2013,2013-01-19 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
2511912,198101,Macrobrachium tuxtlaense,Vulnerable,2013,2012-07-22 00:00:00 UTC,Stable,Freshwater (=Inland waters)
2512342,198114,Caridina breviata,Vulnerable,2013,2013-01-24 00:00:00 UTC,Stable,Freshwater (=Inland waters)
2515715,198205,Macrobrachium acanthochirus,Vulnerable,2013,2012-04-23 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
2518939,198285,Caridina maculata,Endangered,2013,2011-11-20 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
2535872,198797,Ouagapia ratusukuni,Critically Endangered,2012,2011-07-29 00:00:00 UTC,Decreasing,Terrestrial
2536089,19879,Samoana abbreviata,Critically Endangered,2012,2011-09-13 00:00:00 UTC,Decreasing,Terrestrial
2540037,198836,Catapyrgus sororius,Vulnerable,2013,2011-07-27 00:00:00 UTC,Stable,Freshwater (=Inland waters)
2540377,198841,Hadopyrgus ngataana,Critically Endangered,2013,2011-07-27 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
2541051,198852,Leptopyrgus manneringi,Endangered,2013,2011-07-28 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
2544229,198889,Potamopyrgus acus,Critically Endangered,2013,2011-07-29 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters)
2544395,198891,Potamopyrgus doci,Vulnerable,2013,2011-07-29 00:00:00 UTC,Stable,Freshwater (=Inland waters)
2544627,198894,Potamopyrgus oppidanus,Critically Endangered,2013,2011-07-29 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
2605933,199600,Uromastyx thomasi,Vulnerable,2013,2012-02-07 00:00:00 UTC,Decreasing,Terrestrial
2609259,199698,Tarentola chazaliae,Vulnerable,2013,2004-07-18 00:00:00 UTC,Decreasing,Terrestrial
2675750,200645,Telmatobius rubigo,Vulnerable,2019,2018-07-19 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
2681354,200715,Holothuria fuscogilva,Vulnerable,2013,2010-05-15 00:00:00 UTC,Decreasing,Marine
2693342,20114,Semperdon uncatus,Endangered,2012,2011-08-22 00:00:00 UTC,Decreasing,Terrestrial
2706145,201419,Sechelliosoma forcipatum,Endangered,2014,2012-11-01 00:00:00 UTC,Stable,Terrestrial
2706751,201469,Rhinotus vanmoli,Endangered,2014,2012-11-01 00:00:00 UTC,Decreasing,Terrestrial
2706807,201481,Sechelleptus seychellarum,Endangered,2014,2012-11-01 00:00:00 UTC,Decreasing,Terrestrial
2730890,201946,Alosa aestivalis,Vulnerable,2013,2011-10-13 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)|Marine
2732224,202045,Merogomphus femoralis,Endangered,2020,2018-12-18 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters)
2732433,202046,Brachygonia puella,Vulnerable,2019,2018-03-20 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters)
2732618,202047,Nannophyopsis chalcosoma,Vulnerable,2019,2018-10-22 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters)
2732803,202048,Libellago orri,Vulnerable,2019,2018-10-25 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters)
2732985,202050,Raphismia inermis,Endangered,2019,2018-10-28 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters)
2744216,202418,Rhadinella montecristi,Vulnerable,2014,2012-05-08 00:00:00 UTC,Decreasing,Terrestrial
2744223,202419,Rhadinella pegosalyta,Vulnerable,2014,2012-05-08 00:00:00 UTC,Decreasing,Terrestrial
2744244,202422,Rhadinella tolpanorum,Critically Endangered,2013,2013-05-08 00:00:00 UTC,Decreasing,Terrestrial
2744621,202428,Ammocrypta clara,Vulnerable,2014,2011-10-19 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
2744850,202432,Archoplites interruptus,Endangered,2013,2011-10-20 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
2745037,202455,Etheostoma brevirostrum,Vulnerable,2013,2011-12-07 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
2745079,202461,Etheostoma chermocki,Critically Endangered,2013,2011-12-07 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
2745205,202479,Etheostoma etowahae,Vulnerable,2013,2011-12-09 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
2745240,202484,Etheostoma forbesi,Vulnerable,2013,2011-12-12 00:00:00 UTC,Stable,Freshwater (=Inland waters)
2745366,202502,Etheostoma marmorpinnum,Critically Endangered,2014,2011-12-21 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
2758583,203014,Abronia campbelli,Critically Endangered,2013,2012-05-06 00:00:00 UTC,Decreasing,Terrestrial
2758611,203018,Abronia salvadorensis,Endangered,2013,2012-05-07 00:00:00 UTC,Decreasing,Terrestrial
2758618,203019,Abronia vasconcelosii,Vulnerable,2013,2012-05-06 00:00:00 UTC,Decreasing,Terrestrial
2758653,203024,Celestus bivittatus,Endangered,2013,2012-05-07 00:00:00 UTC,Decreasing,Terrestrial
2758749,203031,Celestus hewardi,Endangered,2017,2015-07-20 00:00:00 UTC,Decreasing,Terrestrial
2758837,203035,Celestus montanus,Endangered,2014,2012-05-06 00:00:00 UTC,Decreasing,Terrestrial
2759780,203069,Morunasaurus annularis,Vulnerable,2016,2014-11-24 00:00:00 UTC,Decreasing,Terrestrial
2759895,203074,Phyllodactylus insularis,Vulnerable,2014,2012-05-07 00:00:00 UTC,Decreasing,Terrestrial
2761080,203135,Anisolepis longicauda,Vulnerable,2017,2014-11-12 00:00:00 UTC,Decreasing,Terrestrial
2761213,203156,Pristidactylus volcanensis,Endangered,2017,2015-05-29 00:00:00 UTC,Decreasing,Terrestrial
2761392,203171,Aristelliger reyesi,Critically Endangered,2017,2016-11-30 00:00:00 UTC,Decreasing,Terrestrial
2763612,203305,Oxybelis wilsoni,Endangered,2013,2012-05-09 00:00:00 UTC,Decreasing,Terrestrial
2764105,203332,Tantilla tritaeniata,Critically Endangered,2014,2012-05-07 00:00:00 UTC,Decreasing,Terrestrial
2764923,203404,Acanthobrama hadiyahensis,Critically Endangered,2015,2012-04-05 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
2764937,203407,Carasobarbus apoensis,Endangered,2015,2012-04-09 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
2764944,203408,Carasobarbus exulatus,Endangered,2015,2012-04-10 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
2765000,203416,Garra buettikeri,Vulnerable,2015,2012-04-19 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
2765007,203417,Garra lautior,Endangered,2015,2012-04-20 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
2765014,203418,Garra mamshuqa,Endangered,2015,2012-04-23 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
2765973,203467,Coniophanes andresensis,Critically Endangered,2019,2013-10-22 00:00:00 UTC,Decreasing,Terrestrial
2766810,203508,Enulius roatenensis,Endangered,2013,2012-05-08 00:00:00 UTC,Decreasing,Terrestrial
2767821,203526,Geophis fulvoguttatus,Endangered,2014,2012-05-08 00:00:00 UTC,Decreasing,Terrestrial
2767923,203529,Geophis nephodrymus,Vulnerable,2014,2012-05-07 00:00:00 UTC,Decreasing,Terrestrial
2768418,203555,Omoadiphas aurula,Vulnerable,2014,2012-05-08 00:00:00 UTC,Decreasing,Terrestrial
2768425,203556,Omoadiphas cannula,Critically Endangered,2013,2012-05-07 00:00:00 UTC,Decreasing,Terrestrial
2768983,203592,Sibon lamari,Endangered,2014,2012-05-07 00:00:00 UTC,Decreasing,Terrestrial
2769417,203656,Atropoides indomitus,Endangered,2014,2012-05-07 00:00:00 UTC,Decreasing,Terrestrial
2769438,203659,Bothriechis marchi,Endangered,2014,2012-05-07 00:00:00 UTC,Decreasing,Terrestrial
2771703,203828,Trioceros perreti,Endangered,2015,2015-07-02 00:00:00 UTC,Decreasing,Terrestrial
2771710,203829,Trioceros serratus,Vulnerable,2015,2015-08-09 00:00:00 UTC,Decreasing,Terrestrial
2773186,20707,Stagnicola bonnevillensis,Critically Endangered,2012,2012-03-05 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
2774433,20,Abronia montecristoi,Endangered,2013,2012-05-07 00:00:00 UTC,Decreasing,Terrestrial
2775788,21584,Telmatobius peruvianus,Vulnerable,2019,2018-08-01 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters)
2780499,21981,Tomistoma schlegelii,Vulnerable,2014,2011-12-30 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters)
2781049,22013,Toxolasma cylindrellus,Critically Endangered,2012,2012-06-07 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
