internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName
59393,Pseudoeurycea robertsi,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Pseudoeurycea,robertsi
59394,Pseudoeurycea ruficauda,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Pseudoeurycea,ruficauda
59395,Pseudoeurycea saltator,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Pseudoeurycea,saltator
59413,Thorius insperatus,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Thorius,insperatus
59418,Thorius minydemus,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Thorius,minydemus
59420,Thorius narismagnus,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Thorius,narismagnus
59423,Thorius papaloae,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Thorius,papaloae
59429,Thorius troglodytes,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Thorius,troglodytes
61906,Isthmura boneti,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Isthmura,boneti
61908,Pseudoeurycea mixteca,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Pseudoeurycea,mixteca
61910,Pseudoeurycea papenfussi,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Pseudoeurycea,papenfussi
61911,Aquiloeurycea quetzalanensis,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Aquiloeurycea,quetzalanensis
54010476,Leopardus guttulus,ANIMALIA,CHORDATA,CARNIVORA,MAMMALIA,FELIDAE,Leopardus,guttulus
48109439,Quasipaa acanthophora,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,DICROGLOSSIDAE,Quasipaa,acanthophora
9184,Gila cypha,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Gila,cypha
54126285,Pseudophoxinus burduricus,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Pseudophoxinus,burduricus
54143047,Cheirotonus jambar,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Cheirotonus,jambar
132940,Acropora acuminata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,acuminata
132969,Acropora listeri,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,listeri
133025,Acropora vaughani,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,vaughani
133046,Anacropora spinosa,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Anacropora,spinosa
133117,Montipora lobulata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,lobulata
133132,Acropora aspera,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,aspera
133203,Acropora tenella,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,tenella
133220,Montipora caliculata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,caliculata
133291,Acropora striata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,striata
133327,Acropora lovelli,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,lovelli
133331,Millepora tuberosa,ANIMALIA,CNIDARIA,MILLEPORINA,HYDROZOA,MILLEPORIDAE,Millepora,tuberosa
133383,Barabattoia laddi,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Barabattoia,laddi
133387,Acropora globiceps,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,globiceps
133415,Anacropora puertogalerae,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Anacropora,puertogalerae
133463,Acropora aculeus,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,aculeus
133531,Acropora palmerae,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,palmerae
133532,Acropora verweyi,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,verweyi
133588,Euphyllia cristata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,EUPHYLLIDAE,Euphyllia,cristata
133628,Cyphastrea agassizi,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Cyphastrea,agassizi
133660,Isopora cuneata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Isopora,cuneata
54314436,Odorrana splendida,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,RANIDAE,Odorrana,splendida
54497,Atelopus certus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,BUFONIDAE,Atelopus,certus
54520,Atelopus limosus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,BUFONIDAE,Atelopus,limosus
54563,Atelopus zeteki,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,BUFONIDAE,Atelopus,zeteki
152260202,Hyloxalus chocoensis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,DENDROBATIDAE,Hyloxalus,chocoensis
55209,Oophaga vicentei,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,DENDROBATIDAE,Oophaga,vicentei
58161,Pipa myersi,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,PIPIDAE,Pipa,myersi
85341796,Ecnomiohyla rabborum,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Ecnomiohyla,rabborum
55311,Duellmanohyla salvavida,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Duellmanohyla,salvavida
55516,Isthmohyla insolita,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Isthmohyla,insolita
55640,Ecnomiohyla salvaje,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Ecnomiohyla,salvaje
55872,Plectrohyla chrysopleura,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Plectrohyla,chrysopleura
55873,Plectrohyla dasypus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Plectrohyla,dasypus
55874,Plectrohyla exquisita,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Plectrohyla,exquisita
56442,Craugastor aurilegulus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Craugastor,aurilegulus
56513,Craugastor chrysozetetes,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Craugastor,chrysozetetes
56537,Craugastor cruzi,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Craugastor,cruzi
56579,Craugastor emleni,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Craugastor,emleni
56582,Craugastor epochthidius,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Craugastor,epochthidius
56598,Craugastor fecundus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Craugastor,fecundus
56807,Craugastor olanchano,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Craugastor,olanchano
56838,Craugastor pechorum,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Craugastor,pechorum
56942,Craugastor saltuarius,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Craugastor,saltuarius
56976,Craugastor stadelmani,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Craugastor,stadelmani
59143,Bolitoglossa carri,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Bolitoglossa,carri
59152,Bolitoglossa decora,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Bolitoglossa,decora
59153,Bolitoglossa diaphora,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Bolitoglossa,diaphora
59174,Bolitoglossa longissima,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Bolitoglossa,longissima
59241,Dendrotriton sanctibarbarus,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Dendrotriton,sanctibarbarus
59296,Nototriton lignicola,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Nototriton,lignicola
59297,Nototriton limnospectator,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Nototriton,limnospectator
149335691,Oedipina gephyra,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Oedipina,gephyra
61900,Bolitoglossa oresbia,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Bolitoglossa,oresbia
135965,Craugastor cyanochthebius,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Craugastor,cyanochthebius
136010,Oedipina tomasi,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Oedipina,tomasi
136148,Bromeliohyla melacaena,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Bromeliohyla,melacaena
48836207,Phrynocephalus saidalievi,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,AGAMIDAE,Phrynocephalus,saidalievi
54586669,Cyrtodactylus auribalteatus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,GEKKONIDAE,Cyrtodactylus,auribalteatus
10056,Hippocampus capensis,ANIMALIA,CHORDATA,SYNGNATHIFORMES,ACTINOPTERYGII,SYNGNATHIDAE,Hippocampus,capensis
10070,Hippocampus histrix,ANIMALIA,CHORDATA,SYNGNATHIFORMES,ACTINOPTERYGII,SYNGNATHIDAE,Hippocampus,histrix
10072,Hippocampus ingens,ANIMALIA,CHORDATA,SYNGNATHIFORMES,ACTINOPTERYGII,SYNGNATHIDAE,Hippocampus,ingens
107259870,Hippocampus spinosissimus,ANIMALIA,CHORDATA,SYNGNATHIFORMES,ACTINOPTERYGII,SYNGNATHIDAE,Hippocampus,spinosissimus
40802,Hippocampus barbouri,ANIMALIA,CHORDATA,SYNGNATHIFORMES,ACTINOPTERYGII,SYNGNATHIDAE,Hippocampus,barbouri
41005,Hippocampus mohnikei,ANIMALIA,CHORDATA,SYNGNATHIFORMES,ACTINOPTERYGII,SYNGNATHIDAE,Hippocampus,mohnikei
41007,Hippocampus algiricus,ANIMALIA,CHORDATA,SYNGNATHIFORMES,ACTINOPTERYGII,SYNGNATHIDAE,Hippocampus,algiricus
41010,Hippocampus kelloggi,ANIMALIA,CHORDATA,SYNGNATHIFORMES,ACTINOPTERYGII,SYNGNATHIDAE,Hippocampus,kelloggi
195100,Hippocampus patagonicus,ANIMALIA,CHORDATA,SYNGNATHIFORMES,ACTINOPTERYGII,SYNGNATHIDAE,Hippocampus,patagonicus
54923065,Salmo ischchan,ANIMALIA,CHORDATA,SALMONIFORMES,ACTINOPTERYGII,SALMONIDAE,Salmo,ischchan
22569,Garra klatti,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Garra,klatti
57874,Microhyla annamensis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MICROHYLIDAE,Microhyla,annamensis
58672,Hylarana montivaga,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,RANIDAE,Hylarana,montivaga
155531,Vinodolia fiumana,ANIMALIA,MOLLUSCA,LITTORINIMORPHA,GASTROPODA,HYDROBIIDAE,Vinodolia,fiumana
55242781,Triboniophorus sp. nov. 'Kaputar',ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,ATHORACOPHORIDAE,Triboniophorus,sp. nov. 'Kaputar'
44709134,Leptophyes discoidalis,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,TETTIGONIIDAE,Leptophyes,discoidalis
56040450,Micrurus catamayensis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,ELAPIDAE,Micrurus,catamayensis
56041167,Micrurus meridensis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,ELAPIDAE,Micrurus,meridensis
56051897,Liolaemus carlosgarini,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,LIOLAEMIDAE,Liolaemus,carlosgarini
56060210,Liolaemus famatinae,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,LIOLAEMIDAE,Liolaemus,famatinae
56060499,Liolaemus frassinettii,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,LIOLAEMIDAE,Liolaemus,frassinettii
56063046,Liolaemus isabelae,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,LIOLAEMIDAE,Liolaemus,isabelae
56064342,Liolaemus loboi,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,LIOLAEMIDAE,Liolaemus,loboi
56064748,Liolaemus manueli,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,LIOLAEMIDAE,Liolaemus,manueli
56065022,Liolaemus martorii,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,LIOLAEMIDAE,Liolaemus,martorii
56077628,Liolaemus multimaculatus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,LIOLAEMIDAE,Liolaemus,multimaculatus
56086313,Liolaemus poconchilensis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,LIOLAEMIDAE,Liolaemus,poconchilensis
56098897,Liolaemus riodamas,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,LIOLAEMIDAE,Liolaemus,riodamas
184301,Pinheyschna waterstoni,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,AESHNIDAE,Pinheyschna,waterstoni
56149292,Liolaemus salinicola,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,LIOLAEMIDAE,Liolaemus,salinicola
56151830,Liolaemus scapularis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,LIOLAEMIDAE,Liolaemus,scapularis
56154005,Liolaemus tandiliensis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,LIOLAEMIDAE,Liolaemus,tandiliensis
56154558,Liolaemus torresi,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,LIOLAEMIDAE,Liolaemus,torresi
56251804,Phymaturus tenebrosus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,LIOLAEMIDAE,Phymaturus,tenebrosus
56251982,Phymaturus vociferator,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,LIOLAEMIDAE,Phymaturus,vociferator
56344279,Sanguirana aurantipunctata,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,RANIDAE,Sanguirana,aurantipunctata
54524,Atelopus lynchi,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,BUFONIDAE,Atelopus,lynchi
18435521,Atelopus ardila,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,BUFONIDAE,Atelopus,ardila
18435530,Atelopus orcesi,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,BUFONIDAE,Atelopus,orcesi
56096394,Tor remadevii,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Tor,remadevii
55929685,Pyrgacris relictus,ANIMALIA,ARTHROPODA,ORTHOPTERA,INSECTA,PYRGACRIDIDAE,Pyrgacris,relictus
56792661,Aprasia litorea,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,PYGOPODIDAE,Aprasia,litorea
13152906,Bombus alpinus,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Bombus,alpinus
57287221,Shinisaurus crocodilurus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,SHINISAURIDAE,Shinisaurus,crocodilurus
13340462,Bombus inexspectatus,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Bombus,inexspectatus
18528848,Bombus reinigiellus,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APIDAE,Bombus,reinigiellus
57460899,Gastrotheca lojana,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HEMIPHRACTIDAE,Gastrotheca,lojana
57854498,Dysdera portisancti,ANIMALIA,ARTHROPODA,ARANEAE,ARACHNIDA,DYSDERIDAE,Dysdera,portisancti
57979781,Centromerus anoculus,ANIMALIA,ARTHROPODA,ARANEAE,ARACHNIDA,LINYPHIIDAE,Centromerus,anoculus
57979794,Centromerus sexoculatus,ANIMALIA,ARTHROPODA,ARANEAE,ARACHNIDA,LINYPHIIDAE,Centromerus,sexoculatus
58048491,Mesiotelus maderianus,ANIMALIA,ARTHROPODA,ARANEAE,ARACHNIDA,LIOCRANIDAE,Mesiotelus,maderianus
58048571,Hogna ingens,ANIMALIA,ARTHROPODA,ARANEAE,ARACHNIDA,LYCOSIDAE,Hogna,ingens
58048910,Oecobius selvagensis,ANIMALIA,ARTHROPODA,ARANEAE,ARACHNIDA,OECOBIIDAE,Oecobius,selvagensis
58052741,Meta barreti,ANIMALIA,ARTHROPODA,ARANEAE,ARACHNIDA,TETRAGNATHIDAE,Meta,barreti
58053533,Xysticus grohi,ANIMALIA,ARTHROPODA,ARANEAE,ARACHNIDA,THOMISIDAE,Xysticus,grohi
2719,Bedotia geayi,ANIMALIA,CHORDATA,ATHERINIFORMES,ACTINOPTERYGII,BEDOTIIDAE,Bedotia,geayi
2720,Bedotia longianalis,ANIMALIA,CHORDATA,ATHERINIFORMES,ACTINOPTERYGII,BEDOTIIDAE,Bedotia,longianalis
2721,Bedotia madagascariensis,ANIMALIA,CHORDATA,ATHERINIFORMES,ACTINOPTERYGII,BEDOTIIDAE,Bedotia,madagascariensis
15838,Pachypanchax omalonota,ANIMALIA,CHORDATA,CYPRINODONTIFORMES,ACTINOPTERYGII,APLOCHEILIDAE,Pachypanchax,omalonota
15839,Pachypanchax sakaramyi,ANIMALIA,CHORDATA,CYPRINODONTIFORMES,ACTINOPTERYGII,APLOCHEILIDAE,Pachypanchax,sakaramyi
16199,Paratilapia polleni,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,CICHLIDAE,Paratilapia,polleni
16236,Paretroplus maculatus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,CICHLIDAE,Paretroplus,maculatus
18830,Ptychochromis oligacanthus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,CICHLIDAE,Ptychochromis,oligacanthus
19478,Rheocles alaotrensis,ANIMALIA,CHORDATA,ATHERINIFORMES,ACTINOPTERYGII,BEDOTIIDAE,Rheocles,alaotrensis
19479,Rheocles lateralis,ANIMALIA,CHORDATA,ATHERINIFORMES,ACTINOPTERYGII,BEDOTIIDAE,Rheocles,lateralis
19482,Rheocles wrightae,ANIMALIA,CHORDATA,ATHERINIFORMES,ACTINOPTERYGII,BEDOTIIDAE,Rheocles,wrightae
21629,Teramulus waterloti,ANIMALIA,CHORDATA,ATHERINIFORMES,ACTINOPTERYGII,ATHERINIDAE,Teramulus,waterloti
44465,Bedotia marojejy,ANIMALIA,CHORDATA,ATHERINIFORMES,ACTINOPTERYGII,BEDOTIIDAE,Bedotia,marojejy
44483,Pachypanchax sparksorum,ANIMALIA,CHORDATA,CYPRINODONTIFORMES,ACTINOPTERYGII,APLOCHEILIDAE,Pachypanchax,sparksorum
44484,Pachypanchax arnoulti,ANIMALIA,CHORDATA,CYPRINODONTIFORMES,ACTINOPTERYGII,APLOCHEILIDAE,Pachypanchax,arnoulti
44493,Paretroplus maromandia,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,CICHLIDAE,Paretroplus,maromandia
44494,Paretroplus nourissati,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,CICHLIDAE,Paretroplus,nourissati
44495,Paretroplus dambabe,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,CICHLIDAE,Paretroplus,dambabe
44497,Paretroplus gymnopreopercularis,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,CICHLIDAE,Paretroplus,gymnopreopercularis
44500,Paretroplus tsimoly,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,CICHLIDAE,Paretroplus,tsimoly
44503,Ptychochromis inornatus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,CICHLIDAE,Ptychochromis,inornatus
44510,Ptychochromis insolitus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,CICHLIDAE,Ptychochromis,insolitus
44512,Katria katria,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,CICHLIDAE,Katria,katria
44659,Rheocles derhami,ANIMALIA,CHORDATA,ATHERINIFORMES,ACTINOPTERYGII,BEDOTIIDAE,Rheocles,derhami
44660,Rheocles vatosoa,ANIMALIA,CHORDATA,ATHERINIFORMES,ACTINOPTERYGII,BEDOTIIDAE,Rheocles,vatosoa
181798,Nothobranchius polli,ANIMALIA,CHORDATA,CYPRINODONTIFORMES,ACTINOPTERYGII,NOTHOBRANCHIIDAE,Nothobranchius,polli
141974164,Nothobranchius rosenstocki,ANIMALIA,CHORDATA,CYPRINODONTIFORMES,ACTINOPTERYGII,NOTHOBRANCHIIDAE,Nothobranchius,rosenstocki
57498415,Pseudobarbus skeltoni,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Pseudobarbus,skeltoni
57498955,Enteromius seymouri,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Enteromius,seymouri
57499221,Typhleotris mararybe,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,ELEOTRIDAE,Typhleotris,mararybe
57509409,Kuhlia sauvagii,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,KUHLIIDAE,Kuhlia,sauvagii
58385545,Apistogramma cinilabra,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,CICHLIDAE,Apistogramma,cinilabra
58386247,Panaqolus albivermis,ANIMALIA,CHORDATA,SILURIFORMES,ACTINOPTERYGII,LORICARIIDAE,Panaqolus,albivermis
58431796,Potamotrygon tigrina,ANIMALIA,CHORDATA,RAJIFORMES,CHONDRICHTHYES,POTAMOTRYGONIDAE,Potamotrygon,tigrina
17519,Platymantis insulatus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CERATOBATRACHIDAE,Platymantis,insulatus
17520,Platymantis spelaeus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CERATOBATRACHIDAE,Platymantis,spelaeus
17534,Platymantis hazelae,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CERATOBATRACHIDAE,Platymantis,hazelae
17537,Platymantis levigatus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CERATOBATRACHIDAE,Platymantis,levigatus
17548,Platymantis panayensis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CERATOBATRACHIDAE,Platymantis,panayensis
17558,Platymantis subterrestris,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CERATOBATRACHIDAE,Platymantis,subterrestris
26459,Philautus schmackeri,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,RHACOPHORIDAE,Philautus,schmackeri
29588,Pelophryne albotaeniata,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,BUFONIDAE,Pelophryne,albotaeniata
40799,Limnonectes diuatus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,DICROGLOSSIDAE,Limnonectes,diuatus
57860,Kaloula walteri,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,MICROHYLIDAE,Kaloula,walteri
58463,Platymantis lawtoni,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CERATOBATRACHIDAE,Platymantis,lawtoni
58470,Platymantis montanus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CERATOBATRACHIDAE,Platymantis,montanus
58481,Platymantis sierramadrensis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CERATOBATRACHIDAE,Platymantis,sierramadrensis
58483,Platymantis taylori,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CERATOBATRACHIDAE,Platymantis,taylori
58623,Sanguirana igorota,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,RANIDAE,Sanguirana,igorota
58739,Sanguirana tipanan,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,RANIDAE,Sanguirana,tipanan
79101579,Philautus longicrus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,RHACOPHORIDAE,Philautus,longicrus
79694432,Philautus everetti,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,RHACOPHORIDAE,Philautus,everetti
136008,Platymantis diesmosi,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CERATOBATRACHIDAE,Platymantis,diesmosi
23073,Westralunio carteri,ANIMALIA,MOLLUSCA,UNIONOIDA,BIVALVIA,HYRIIDAE,Westralunio,carteri
168188,Plectostoma retrovertens,ANIMALIA,MOLLUSCA,ARCHITAENIOGLOSSA,GASTROPODA,DIPLOMMATINIDAE,Plectostoma,retrovertens
189206,Pomacea ocanensis,ANIMALIA,MOLLUSCA,ARCHITAENIOGLOSSA,GASTROPODA,AMPULLARIIDAE,Pomacea,ocanensis
58599800,Plectostoma turriforme,ANIMALIA,MOLLUSCA,ARCHITAENIOGLOSSA,GASTROPODA,DIPLOMMATINIDAE,Plectostoma,turriforme
58600547,Plectostoma charasense,ANIMALIA,MOLLUSCA,ARCHITAENIOGLOSSA,GASTROPODA,DIPLOMMATINIDAE,Plectostoma,charasense
58609631,Hyridella glenelgensis,ANIMALIA,MOLLUSCA,UNIONOIDA,BIVALVIA,HYRIIDAE,Hyridella,glenelgensis
59034974,Evynnis cardinalis,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,SPARIDAE,Evynnis,cardinalis
54999,Nymphargus truebae,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CENTROLENIDAE,Nymphargus,truebae
166468,Wallago attu,ANIMALIA,CHORDATA,SILURIFORMES,ACTINOPTERYGII,SILURIDAE,Wallago,attu
155068636,Horadandia atukorali,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Horadandia,atukorali
18897,Systomus pleurotaenia,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Systomus,pleurotaenia
135747,Andinobates dorisswansonae,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,DENDROBATIDAE,Andinobates,dorisswansonae
12009,Liolaemus rabinoi,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,LIOLAEMIDAE,Liolaemus,rabinoi
40794,Liolaemus gravenhorstii,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,LIOLAEMIDAE,Liolaemus,gravenhorstii
136169,Myersiohyla liliae,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Myersiohyla,liliae
