internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
171846,Lamprotula ponderosa,ANIMALIA,MOLLUSCA,UNIONOIDA,BIVALVIA,UNIONIDAE,Lamprotula,ponderosa,,,,,"Dautzenber &amp; Fischer, 1905","<span style=""font-style: italic;""></span><span style=""font-style: italic;"">Unio (Quadrula)</span> <span style=""font-style: italic;"">leai </span>var. <span style=""font-style: italic;"">ponderosa </span>Dautzenber & H. Fischer, 1905 was erected as a variety <span style=""font-style: italic;"">of Lamprotula leai </span>(Gray, 1834) and is not the same as <span style=""font-style: italic;"">Mya pondersoa</span> Dellwyn, 1817 which is considered by Haas (1969) as a junior synonym of <span style=""font-style: italic;"">Lamprotula crassa</span> (Wood, 1815). Dang <span style=""font-style: italic;"">et al.</span> (1980) elevated the&#160; variety to species status and considered it separate from <span style=""font-style: italic;"">L. leai</span>. Although this assessment treats it as a valid species, it it likely that this is probably only a variety of <span style=""font-style: italic;"">L. leai</span>.<span style=""font-style: italic;""><span style=""font-style: italic;""><span style=""font-style: italic;""><span style=""font-style: italic;""><span style=""font-style: italic;""><br/></span></span></span>"
171849,Lanceolaria bilirata,ANIMALIA,MOLLUSCA,UNIONOIDA,BIVALVIA,UNIONIDAE,Lanceolaria,bilirata,,,,,"von Martens, 1902","<span style=""background-color: white;"">It has been used as a subspecies of <span style=""font-style: italic;"">Lanceolaria oxyrhyncha</span> Von Martens, 1902 of Japan (http://fada.biodiversity.be/) (Haas 1969)."
171855,Oxynaia diespiter,ANIMALIA,MOLLUSCA,UNIONOIDA,BIVALVIA,UNIONIDAE,Oxynaia,diespiter,,,,,"Mabille, 1887",
171858,Oxynaia micheloti,ANIMALIA,MOLLUSCA,UNIONOIDA,BIVALVIA,UNIONIDAE,Oxynaia,micheloti,,,,,"Morelet, 1886",<p><br/></p>
171878,Protunio messageri,ANIMALIA,MOLLUSCA,UNIONOIDA,BIVALVIA,UNIONIDAE,Protunio,messageri,,,,,"Bavay &amp; Dautzenberg, 1901","<span style=""font-style: italic;""></span><span style=""font-style: italic;""></span>The type specimens of <span style=""font-style: italic;"">Unio  messageri</span> do not match the species recorded from Viet Nam, although they  come from the same locality. These are possibly two species under the same  heading. This assessment refers to the more recently described of the two species.<span style=""font-style: italic;""></span>"
171883,Pseudodon resupinatus,ANIMALIA,MOLLUSCA,UNIONOIDA,BIVALVIA,UNIONIDAE,Pseudodon,resupinatus,,,,,"von Martens, 1902",
171934,Daphniola louisi,ANIMALIA,MOLLUSCA,LITTORINIMORPHA,GASTROPODA,HYDROBIIDAE,Daphniola,louisi,,,,,"Falnowski &amp; Szarowska, 2000",
171935,Unio tumidiformis,ANIMALIA,MOLLUSCA,UNIONOIDA,BIVALVIA,UNIONIDAE,Unio,tumidiformis,,,,,"Castro, 1885 ","<em>U. tumidiformis</em> has been a neglected species in <st1:country-region w:st=""on"">Spain</st1:country-region> and <st1:country-region w:st=""on"">Portugal</st1:country-region> and replaces<em> U. crassus</em> in the southern <st1:place w:st=""on"">Iberian Peninsula (Araujo in: Barea-Azcón 2008).<br/></st1:place>"
171942,Congeria kusceri,ANIMALIA,MOLLUSCA,VENEROIDA,BIVALVIA,DREISSENIDAE,Congeria,kusceri,,,,,"Bole, 1962","Morton <span style=""font-style: italic;"">et al. </span>(1998) reviewed the status of this genus, and noted that although many had considered the genus to be extinct, there was still one extant species in the cave systems in Slovenia, Croatia and Bosnia & Hercegovina. They regarded this species as a ‘living fossil’, as the species is a single representative of a genus that once had many species during Tertiary times."
171961,Bithynia prespensis,ANIMALIA,MOLLUSCA,LITTORINIMORPHA,GASTROPODA,BITHYNIIDAE,Bithynia,prespensis,,,,,"Hadžišče, 1963",
171984,Napaeus lichenicola,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,ENIDAE,Napaeus,lichenicola,,,,,"Alonso &amp; Ibáñez, 2007",<p><br/></p>
172011,Canariella jandiaensis,ANIMALIA,MOLLUSCA,STYLOMMATOPHORA,GASTROPODA,HYGROMIIDAE,Canariella,jandiaensis,,,,,"Ibáñez &amp; Ponte-Lira, 2006",
172039,Bythinella markovi,ANIMALIA,MOLLUSCA,LITTORINIMORPHA,GASTROPODA,HYDROBIIDAE,Bythinella,markovi,,,,,"Glöer &amp; Georgiev, 2009",
172311,Horalabiosa joshuai,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Horalabiosa,joshuai,,,,,"Silas, 1954","<span style=""font-style: italic;"">Horalabiosa joshuai </span>was first described by Silas (1953) from the rainforest streams of Tambraparni River, Singampatti, Tirunelveli, Tamil Nadu, India. Talwar and Jhingran (1991) placed it under <span style=""font-style: italic;"">Garra lamta</span>. The taxonomic identity was in question until it was revalidated by Devi (1992)."
172334,Thynnichthys sandkhol,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Thynnichthys,sandkhol,,,,,"(Sykes, 1839)",
172346,Nemacheilus pulchellus,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,BALITORIDAE,Nemacheilus,pulchellus,,,,,"Day, 1873","<em>Nemacheilus pulchellus</em>&#160;is described by Day 1873 from the Bhavani River at the base of the Nilgiris (India). In recent publications it has also placed in the genus <span style=""font-style: italic;"">Mesonemacheilus</span> (e.g., Rema Devi and Indra 2002, Shaji 2002)."
172348,Crossocheilus periyarensis,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Crossocheilus,periyarensis,,,,,"Menon &amp; Jacob, 1996","<span style=""font-style: italic;"">Crossocheilus periyarensis</span> was described by Menon and Jacob (1996) from the upper reaches of the Periyar River at Thanikkudy, Kerala, India."
172351,Hypselobarbus periyarensis,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Hypselobarbus,periyarensis,,,,,"(Raj, 1941)","<em>Hypselobarbus periyarensis</em> was described by Raj (1941) from Periyar Lake, Kerala, India"
172369,Garra kalakadensis,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Garra,kalakadensis,,,,,"Rema Devi, 1993","<span style=""font-style: italic;"">Garra kalakadensis</span> was described by Rema Devi (1993) from Pachaiyar, east of Sengaltheri, Kalakad Wildlife Sanctuary, Tirunelveli District, Tamil Nadu."
172378,Glyptothorax madraspatanus,ANIMALIA,CHORDATA,SILURIFORMES,ACTINOPTERYGII,SISORIDAE,Glyptothorax,madraspatanus,,,,,"(Day, 1873)","<span style=""font-style: italic;"">Glyptothorax madraspatanus</span> was described as <span style=""font-style: italic;"">Glyptosternum madraspatanum </span>by Day (1873) from Bhavani River, Nilgiris, India. Record of this species from Mula-Mutha rivers of Pune (Kharat et al. 2003) are wrong as their specimen do not match with the type specimens (ZSI Kolkata F1235 and F1313) (N. Dahanuker, pers. obs.) and is likely to be an hitherto undescribed species. It is therefore likely that the other records of this species from Mula-Mutha river (Suter 1944, Tonapi and Mulherkar 1963, Wagh and Ghate 2003) are also wrong. Since this species is habitat specialist, it is likely to be restricted in distribution and its reports from river systems other than Cauvery need to be validated. There is an urgent need to delimit the distribution of the species preferably by molecular methods."
172383,Silonia childreni,ANIMALIA,CHORDATA,SILURIFORMES,ACTINOPTERYGII,SCHILBEIDAE,Silonia,childreni,,,,,"(Sykes, 1839)",
172384,Hypselobarbus dubius,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Hypselobarbus,dubius,,,,,"(Day, 1867)","<span style=""font-style: italic;"">Hypselobarbus dubius</span> was described by Day   (1867) from <st1:place w:st=""on""><st1:placename w:st=""on"">Bhavani</st1:placename> <st1:placetype w:st=""on"">River</st1:placetype></st1:place> at the base of Nilgiri hills, India."
172387,Horabagrus brachysoma,ANIMALIA,CHORDATA,SILURIFORMES,ACTINOPTERYGII,BAGRIDAE,Horabagrus,brachysoma,,,,,"(Günther, 1864)",<p><em>Horabagrus brachysoma</em> was described by Albert Gunther (1864) from Cochin under the name <em>Pseudobagrus brachysoma</em>.</p>
172392,Batasio travancoria,ANIMALIA,CHORDATA,SILURIFORMES,ACTINOPTERYGII,BAGRIDAE,Batasio,travancoria,,,,,"Hora &amp; Law, 1941","<p>    </p><p>    </p><p>    </p>  <p><em>Batasio travancoria</em> was described from Perunteraruvi, tributary of Pamba river, Kerala by Hora and Law (1941). Record of the species from Coorg, Karnataka does not provide exact locality of collection (Raghunathan 1989) and needs to be verified.<br/></p>  <p></p>  <p></p>  <p></p>"
172400,Barilius canarensis,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Barilius,canarensis,,,,,"(Jerdon, 1849)","<span style=""font-style: italic;"">Barilius canarensis </span>was described by   Jerdon (1849) from erstwhile Canara, <st1:place w:st=""on"">southern India</st1:place>."
172410,Hypselobarbus kolus,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Hypselobarbus,kolus,,,,,"(Sykes, 1839)","<span style=""font-style: italic;"">Hypselobarbus kolus</span> was described by Sykes (1839) as <span style=""font-style: italic;"">Barbus kolus</span>.   Menon and Remadevi (1995) synonimised this species with <em>H. curmuca.</em> Later Vairavel <span style=""font-style: italic;"">et al</span> (1998) recorded this species for the first time from Kerala and treated it as a separate species.&#160; It is a valid species based on mitochondrial genome, meristic, morphometric and osteological characterization (Arunachalam pers.comm.)."
172412,Glyptothorax trewavasae,ANIMALIA,CHORDATA,SILURIFORMES,ACTINOPTERYGII,SISORIDAE,Glyptothorax,trewavasae,,,,,"Hora, 1938","<span style=""font-style: italic;"">Glyptothorax trewavasae</span> was described by Hora (1938) from&#160;Koyna valley and&#160;Yenna valley in Maharshtra and Shimoga in Karnataka."
172428,Hypselobarbus micropogon,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Hypselobarbus,micropogon,,,,,"(Valenciennes, 1842)","<p><span style=""font-style: italic;"">Hypselobarbus micropogon</span> was described by <st1:city w:st=""on"">Valenciennes</st1:city> (1842) from <st1:city w:st=""on"">Mysore</st1:city>, <st1:place w:st=""on""><st1:city w:st=""on"">Karnataka</st1:city>, <st1:country-region w:st=""on"">India</st1:country-region></st1:place>.</p>"
172429,Barbodes wynaadensis,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Barbodes,wynaadensis,,,,,"(Day, 1873)","The correct species name should be <em>Neolissochilus wynaadensis</em> following Ali <em>et al</em>. (2014). This species was described as&#160;<span style=""font-style: italic;"">Barbus wynaadensis&#160;</span>by Day (1873)."
172430,Hemibagrus punctatus,ANIMALIA,CHORDATA,SILURIFORMES,ACTINOPTERYGII,BAGRIDAE,Hemibagrus,punctatus,,,,,"(Jerdon, 1849)","<span style=""font-style: italic;"">Hemibagrus punctatus </span>was described by Jerdon (1849) from Cauvery River and its principal tributaries in southern India."
172435,Devario neilgherriensis,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Devario,neilgherriensis,,,,,"(Day, 1867)","<p>Day described <em>Paradanio neilgherriensis </em>from Neilgherry hills in 1867 and he placed in the genus <span style=""font-style: italic;"">Paradanio</span>. Later in 1878 he placed this species in the genus <span style=""font-style: italic;"">Danio</span>. The scientific name was recently changed from <span style=""font-style: italic;"">Danio</span> <em>neilgherriensis </em>to <span style=""font-style: italic;"">Devario </span><em>neilgherriensis </em>by  Fang Fang Kullander in the doctoral dissertation ""Phylogeny and Species Diversity  of the South and Southeast Asian Cyprinid Genus <em>Danio</em> Hamilton (Teleostei,  Cyprinidae)."" in 2001.</p>"
172446,Hypselobarbus mussullah,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Hypselobarbus,mussullah,,,,,"(Sykes, 1839)","<p>Sykes<em> </em>(1839) described<em> Barbus mussullah</em> from Ghod river, Sirur, Pune District. Maharashtra, India. There has been considerable debate on the generic status of the species. This species has been treated as <em>Tor mussullah</em> by Talwar and Jhingran (1991), Jayaram (1997, 2005, 2010) following the discussions given in Hora (1943). Menon (1992, 1999), however suggested that the species considered as <span style=""font-style: italic;"">Tor mussullah</span> by Hora (1943) is same as <span style=""font-style: italic;"">Tor khudree</span> and he placed <em>T. mussullah</em> under genus <em>Hypselobarbus</em> following Rainboth (1989). However, both the original suggestion of the genus <span style=""font-style: italic;"">Hypselobarbus</span> by Bleeker (1860), with <em>Barbus mussullah</em> as its type species, and resurrection of the resurrection of genus <span style=""font-style: italic;"">Hypselobarbus</span> by Rainboth (1989) is based on the illustration by Sykes (1839) and not by examining specimens.<br/><br/>Suggestions made by Hora (1943) that the species should be called <span style=""font-style: italic;"">Tor </span><em> mussullah</em> seems more valid as the species called as 'musunda' in the type locality of <em>Barbus mussullah</em> and neighbouring areas is indeed a <span style=""font-style: italic;"">Tor </span>species (Neelesh Dahanukar pers. obs.).&#160;&#160;</p><p><br/></p><p><br/></p>"
172457,Tor malabaricus,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Tor,malabaricus,,,,,"(Jerdon, 1849)","<p>The Malabar mahseer, <em>Tor malabaricus,</em> was described by the British zoologist, T.C Jerdon in 1849 (Jerdon 1849) from the mountain streams of Malabar (an erstwhile province of Southern India; currently in the northern part of Kerala State), India. The species had a confusing taxonomy, as some authors considered it a synonym of the Deccan mahseer, <em>T. khudree</em> (Menon 1992; 1999), while others believed it to be a valid sub species, <em>T. khudree malabaricus</em> (Indra 1993). <em>Tor malabaricus</em> can be easily identified from its congeners in having a lesser number of lateral line scales (23-24), and a body with a pale brown colour on its upper half, silver on its lower half and reddish fins (Jerdon 1849).&#160; </span></p>"
172458,Hyporhamphus xanthopterus,ANIMALIA,CHORDATA,BELONIFORMES,ACTINOPTERYGII,HEMIRAMPHIDAE,Hyporhamphus,xanthopterus,,,,,"(Valenciennes, 1847)","<span style=""font-style: italic;"">Hyporhamphus xanthopterus</span> was originally described by Valenciennes in Cuvier and Valenciennes (1847) from Fresh waters of Alleppey (now Alappuzha), southeastern India. It was rediscovered by Kurup and Samuel (1980) and Collette (1981) from Vembanad Lake in Kerala."
172463,Puntius fraseri,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Puntius,fraseri,,,,,"(Hora &amp; Misra, 1938)","<span style=""font-style: italic;"">Puntius fraseri</span> was originally described as <span style=""font-style: italic;"">Barbus fraseri</span> by Hora and Misra (1939) from Darna river, Deolali, Nashik, Maharashtra."
172465,Horalabiosa arunachalami,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Horalabiosa,arunachalami,,,,,"Johnson &amp; Soranam, 2001","<span style=""font-style: italic;"">Horalabiosa arunachalami </span>was described by Johnson and Sornam (2001) from Panniyar stream in Santhamparai, Iddukki district, Kerala."
172471,Parapsilorhynchus prateri,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Parapsilorhynchus,prateri,,,,,"Hora &amp; Misra, 1938","<span style=""font-style: italic;"">Parapsilorhynchus prateri</span> was first described from Darna River in the upper Godavari River basin, Deolali, Nasik District, Maharashtra State, India (Hora and Misra 1938)."
172472,Pterocryptis wynaadensis,ANIMALIA,CHORDATA,SILURIFORMES,ACTINOPTERYGII,SILURIDAE,Pterocryptis,wynaadensis,,,,,"(Day, 1873)","<span style=""font-style: italic;"">Pterocryptis wynaadensis</span> was first described from Wynaad, Kerala, India by Day  (1873)."
172475,Hypselobarbus curmuca,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Hypselobarbus,curmuca,,,,,"(Hamilton, 1807)","Hamilton (1822) described this species as <span style=""font-style: italic;"">Cyprinus curmuca </span>from Vedavathi River in the Tungabhadra drainage.<span style=""font-style: italic;""> Barbus kolus </span>Sykes, 1841 was synonymised with <span style=""font-style: italic;"">C. curmuca </span>by Menon (1992)."
172476,Balitora mysorensis,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,BALITORIDAE,Balitora,mysorensis,,,,,"Hora, 1941","<span style=""font-style: italic;"">Balitora mysorensis</span> was first described by Hora (1941) from Sivasamudram, Cauvery drainage, Karnataka, India."
172496,Mesonoemacheilus herrei,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,BALITORIDAE,Mesonoemacheilus,herrei,,,,,"Nalbant &amp; Bănărescu, 1982","<span style=""font-style: italic;"">Mesonemacheilus herrei </span>Nalbant &amp; Bănărescu, 1981 was treated as a synonym for <span style=""font-style: italic;"">Noemacheilus guentheri </span>Day, 1867 (Menon 1987). But, Eschmeyer and Fricke (2010) treat it as a separate species.<em><br/></em>"
172508,Psilorhynchus tenura,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,PSILORHYNCHIDAE,Psilorhynchus,tenura,,,,,"Arunachalam &amp; Muralidharan, 2008",
172732,Madascincus macrolepis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,SCINCIDAE,Madascincus,macrolepis,,,,,"(Boulenger, 1888)",
172740,Furcifer belalandaensis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,CHAMAELEONIDAE,Furcifer,belalandaensis,,,,,"(Brygoo &amp; Domergue, 1970)","The validity of this species has been questioned, but it is currently considered a good species (R. Jenkins pers. comm. June 2011, C. Raxworthy pers. comm. Jan 2011)."
172742,Pararhadinaea melanogaster,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,PSEUDOXYRHOPHIIDAE,Pararhadinaea,melanogaster,,,,,"Boettger, 1898","Domergue (1984) erected the subspecies <em>Pararhadinea melanogaster marojejyensis</em> for the apparently isolated Marojejy subpopulation, known from a single specimen."
172745,Tracheloptychus petersi,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,GERRHOSAURIDAE,Tracheloptychus,petersi,,,,,"Grandidier, 1869",<p><br/></p>
172747,Uroplatus malahelo,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,GEKKONIDAE,Uroplatus,malahelo,,,,,"Nussbaum &amp; Raxworthy, 1994",
172748,Brookesia karchei,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,CHAMAELEONIDAE,Brookesia,karchei,,,,,"Brygoo, Blanc &amp; Domergue, 1970",
172750,Paracontias minimus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,SCINCIDAE,Paracontias,minimus,,,,,"(Mocquard, 1906)","Crottini <span style=""font-style: italic;"">et al</span>. (2009) considered <span style=""font-style: italic;"">Cryptoscincus</span>, of which <em>C. minimus</em> was the only member, a junior synonym of <span style=""font-style: italic;"">Paracontias </span>based on molecular evidence. Specimens from Baie de Sakalava, noted by Glaw and Vences (2007) as needing further study to verify their assignment to this species, have now been confirmed as <em>P. minimus</em> (M. Vences pers. comm. May 2011)."
172751,Heteroliodon fohy,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,PSEUDOXYRHOPHIIDAE,Heteroliodon,fohy,,,,,"Glaw, Vences &amp; Nussbaum, 2005",
172756,Uroplatus giganteus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,GEKKONIDAE,Uroplatus,giganteus,,,,,"Glaw, Kosuch, Henkel, Sound &amp; Böhme, 2006","There is uncertainty about the number of species represented under the names <em>Uroplatus fimbriatus</em> and <em>U. giganteus</em> (F. Glaw and M. Vences pers. comm. January 2011). Raxworthy <em>et al.</em> (2008) consider <em>U. giganteus</em> to be a synonym for <em>U. fimbriatus</em>; however it has also been argued that additional undescribed species may be revealed within <em>U. giganteus</em> and/or <em>U. fimbriatus</em> by future molecular study (F. Glaw pers. comm. January 2011), and the population of <em>U.</em> cf. <em>giganteus</em> at Marojejy may warrant separate specific status (Greenbaum <span style=""font-style: italic;"">et al</span>. 2007). The scheme followed here is that of Glaw <em>et al.</em> (2006), which considers this group to consist of two species,<em> U. fimbriatus</em> and <em>U. giganteus</em>, which correspond to the southern and northern clades of <em>U. fimbriatus</em> respectively (Raxworthy et al. 2008; F. Glaw, pers. comm. January 2011). Due to the geographical proximity of the <em>U. fimbriatus</em> type locality, Nosy Mangabe, to genetic <em>U. giganteus</em>, further research is needed to establish whether the assignment <em>U. fimbriatus</em>  to the southern clade treated here under that name is valid, or whether  this name should instead be applied either to a single species  including both presently recognized clades, or to a northern form  presently included under the name <em>U. giganteus</em> (C. Raxworthy pers. comm. January 2011)."
172758,Furcifer rhinoceratus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,CHAMAELEONIDAE,Furcifer,rhinoceratus,,,,,"(Gray, 1843)",<em>F. monoceras </em>is  considered a junior synonymn of <em>F. rhinoceratus </em>(Glaw and Vences 2007).
172760,Calumma tsaratananense,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,CHAMAELEONIDAE,Calumma,tsaratananense,,,,,"(Brygoo &amp; Domergue, 1968)",
172772,Zonosaurus subunicolor,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,GERRHOSAURIDAE,Zonosaurus,subunicolor,,,,,"(Boettger, 1881)",
172773,Palleon nasus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,CHAMAELEONIDAE,Palleon,nasus,,,,,"(Boulenger, 1887)","<p>A subspecies <em>Palleon </em>(formerly <em>Brookesia</em>)<em> nasus pauliani </em>is recognized from high-altitude sites at Andringtra, but it was not found during the most recent surveys and its taxonomic status remains unresolved (Raxworthy and Nussbaum 1996).</p>"
172777,Brookesia ramanantsoai,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,CHAMAELEONIDAE,Brookesia,ramanantsoai,,,,,"Brygoo &amp; Domergue, 1975","<p>This species was synonymized with <em>B. dentata </em>by Raxworthy and Nussbaum (1995). This synonymy was questioned by Glaw <span style=""font-style: italic;"">et al</span>. (1999), and the validity of this species was supported by Townsend <span style=""font-style: italic;"">et al</span>. (2009)<br/></p>"
172791,Lycodryas guentheri,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,PSEUDOXYRHOPHIIDAE,Lycodryas,guentheri,,,,,"(Boulenger, 1896)",<em>Stenophis guentheri</em> was assigned to <em>Lycodryas</em> by Nagy <em>et al.</em> (2010) in their revision of these genera.
